recording_id,cutter_id,t0_frame,risk_thw,lane_delta,mirrored,mode,order,intention_frames,intention_sfc_v00_mean,intention_sfc_v01_mean,intention_sfc_v02_mean,intention_sfc_v03_mean,intention_sfc_v04_mean,intention_sfc_v05_mean,intention_sfc_v06_mean,intention_sfc_v07_mean,intention_sfc_v08_mean,intention_sfc_v09_mean,intention_sfc_v10_mean,intention_sfc_v11_mean,intention_sfc_v12_mean,intention_sfc_v13_mean,intention_sfc_v14_mean,intention_sfc_v15_mean,decision_frames,decision_sfc_v00_mean,decision_sfc_v01_mean,decision_sfc_v02_mean,decision_sfc_v03_mean,decision_sfc_v04_mean,decision_sfc_v05_mean,decision_sfc_v06_mean,decision_sfc_v07_mean,decision_sfc_v08_mean,decision_sfc_v09_mean,decision_sfc_v10_mean,decision_sfc_v11_mean,decision_sfc_v12_mean,decision_sfc_v13_mean,decision_sfc_v14_mean,decision_sfc_v15_mean,execution_frames,execution_sfc_v00_mean,execution_sfc_v01_mean,execution_sfc_v02_mean,execution_sfc_v03_mean,execution_sfc_v04_mean,execution_sfc_v05_mean,execution_sfc_v06_mean,execution_sfc_v07_mean,execution_sfc_v08_mean,execution_sfc_v09_mean,execution_sfc_v10_mean,execution_sfc_v11_mean,execution_sfc_v12_mean,execution_sfc_v13_mean,execution_sfc_v14_mean,execution_sfc_v15_mean
01,116,2383,False,-1.0,True,distance,hilbert,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8014450450450449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7692213333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6143856209150328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,123,2665,False,-1.0,True,distance,hilbert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1189722222222222,0.0,0.0,0.0,0.0,0.0,0.19954444444444444,0.0,51,0.0,0.36280653594771245,1.0,0.0,0.42498300653594784,0.0,0.0,0.5165019607843138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,123,2793,False,1.0,False,distance,hilbert,50,0.0,0.4523533333333333,1.0,0.0,0.0,0.0,0.0,0.4685200000000001,0.4454093333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.6146706666666666,1.0,0.0,0.0,0.0,0.0,0.38577066666666676,0.4392826666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.7789281045751634,0.0,1.0,0.0,0.33496601307189544,0.0,0.0,0.3450496732026144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,126,2834,True,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9593560000000001,0.0,0.0,0.0,0.0,0.3922880000000001,0.4409920000000001,0.0,50,0.0,0.3519506666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.8909373333333331,0.0,0.0,0.0,0.0,0.0,0.235824,0.0,51,0.20365228758169934,0.10901699346405228,1.0,0.0,0.0,0.0,0.0,0.8360535947712421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,139,3197,False,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9290786666666668,0.0,0.0,0.0,0.0,0.176064,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8100853333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7110411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,142,3262,False,1.0,False,distance,hilbert,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08231851851851855,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25301066666666666,0.4709986666666666,0.0,0.0,0.0,0.0,0.0,0.06950266666666664,0.0,51,0.0,0.04203529411764709,1.0,0.0,0.6441503267973856,0.0,0.0,0.5867359477124184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,143,3400,False,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7740720000000002,0.9394813333333333,0.0,0.0,0.0,0.0,0.11655733333333335,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7744426666666662,0.8602866666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,1.0,0.0,0.7965267973856208,0.0,0.0,0.776539869281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,147,3356,False,1.0,False,distance,hilbert,50,0.0,0.07612000000000001,1.0,0.0,0.0,0.0,0.0,0.7985706666666667,0.6774853333333333,0.0,0.0,0.0,0.0,0.39336533333333334,0.7370546666666669,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87018,0.796164,0.0,0.0,0.0,0.0,0.0,0.6585106666666668,0.0,51,0.0,0.6759490196078431,1.0,0.0,0.9028287581699348,0.0,0.0,0.6256875816993464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,153,3429,False,1.0,False,distance,hilbert,50,0.0,0.7388266666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750959999999999,0.0,50,0.0,0.7772039999999997,1.0,0.0,0.0,0.0,0.0,0.1176946666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.828872,0.0,51,0.8286248366013068,0.7899424836601306,1.0,0.0,0.1325542483660131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,165,3786,True,-1.0,True,distance,hilbert,50,0.0,0.8022706666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.3312733333333333,0.0,0.0,0.0,0.0,0.41317866666666675,0.8122066666666664,0.0,50,0.0,0.8084066666666665,1.0,0.0,0.0,0.0,0.0,0.3398453333333332,0.8737373333333334,0.0,0.0,0.0,0.0,0.0,0.5548533333333334,0.0,51,0.7947437908496733,0.562364705882353,1.0,0.0,0.42630457516339876,0.0,0.0,0.7249411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,167,3841,True,1.0,False,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7032853333333334,0.6940493333333333,0.0,0.0,0.0,0.0,0.6883146666666665,0.4880493333333334,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7143173333333332,0.8952066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,1.0,0.0,0.6536862745098037,0.0,0.0,0.7716039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,168,3957,True,-1.0,True,distance,hilbert,50,0.0,0.21662133333333333,1.0,0.0,0.0,0.0,0.0,0.735545333333333,0.3799173333333334,0.0,0.0,0.0,0.0,0.373896,0.8419333333333335,0.0,50,0.0,0.12556400000000004,1.0,0.0,0.0,0.0,0.0,0.7517386666666666,0.8851799999999997,0.0,0.0,0.0,0.0,0.0,0.5038,0.0,51,0.0,0.18384836601307186,1.0,0.0,0.7822810457516337,0.0,0.0,0.7200496732026145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,172,4022,False,1.0,False,distance,hilbert,50,0.0,0.4836946666666666,1.0,0.0,0.0,0.0,0.0,0.7995453333333331,0.9037373333333334,0.0,0.0,0.0,0.0,0.0,0.47962533333333346,0.0,50,0.0,0.44932266666666654,1.0,0.0,0.0,0.0,0.0,0.8135053333333332,0.7773906666666666,0.0,0.0,0.0,0.0,0.0,0.5254586666666667,0.0,51,0.04196732026143791,0.29694640522875826,1.0,0.0,0.8508287581699344,0.0,0.0,0.6496300653594771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,188,4284,False,1.0,False,distance,hilbert,50,0.0,0.15937600000000005,1.0,0.0,0.0,0.0,0.0,0.577972,0.8657680000000002,0.0,0.0,0.0,0.0,0.5112746666666667,0.7000466666666664,0.0,50,0.0,0.14443200000000006,1.0,0.0,0.0,0.0,0.0,0.5680826666666667,0.8933133333333333,0.0,0.0,0.0,0.0,0.0,0.22107333333333337,0.0,51,0.12320784313725489,0.3188993464052288,1.0,0.0,0.5638352941176469,0.0,0.0,0.7668522875816993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,193,4217,True,-1.0,True,distance,hilbert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.6875346938775512,1.0,0.0,0.0,0.0,0.0,0.5568476190476191,0.9278013605442174,0.0,0.0,0.0,0.0,0.3414802721088435,0.02040544217687075,0.0,51,0.6923660130718956,0.004488888888888889,1.0,0.0,0.852030065359477,0.0,0.0,0.8264653594771243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,211,4779,False,-1.0,True,distance,hilbert,50,0.0,0.7651586666666667,1.0,0.0,0.0,0.0,0.0,0.8099706666666665,0.9347080000000002,0.0,0.0,0.0,0.0,0.21539066666666667,0.0,0.0,50,0.0,0.7222226666666667,1.0,0.0,0.0,0.0,0.0,0.8176253333333332,0.8178146666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.11597777777777779,0.0,1.0,0.0,0.8294648148148147,0.0,0.0,0.7117740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,213,4754,False,-1.0,True,distance,hilbert,50,0.0,0.5895093333333331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7530746666666664,0.0,50,0.14150933333333335,0.6758253333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896773333333333,0.0,51,0.6069006535947712,0.43187320261437917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,228,4918,False,1.0,False,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07029999999999999,0.875464,0.0,0.0,0.0,0.0,0.0,0.17459199999999997,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3922506666666667,0.8352373333333335,0.0,0.0,0.0,0.0,0.0,0.07317600000000002,0.0,51,0.0,0.00258692810457517,1.0,0.0,0.5553529411764707,0.0,0.0,0.7947071895424839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,261,5651,True,1.0,False,distance,hilbert,50,0.0,0.8191039999999999,1.0,0.0,0.0,0.0,0.0,0.8225466666666666,0.8972093333333333,0.0,0.0,0.0,0.0,0.0,0.8983813333333334,0.0,50,0.0,0.8369053333333334,1.0,0.0,0.0,0.0,0.0,0.8167226666666668,0.8932546666666663,0.0,0.0,0.0,0.0,0.0,0.9002839999999999,0.0,51,0.8488143790849674,0.8984614379084968,1.0,0.0,0.8177320261437909,0.0,0.0,0.8829856209150325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,274,5843,False,1.0,False,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5760333333333333,0.8133466666666667,0.0,0.0,0.0,0.0,0.39446533333333333,0.138544,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6735639999999996,0.8288786666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0020143790849673202,1.0,0.0,0.6996653594771242,0.0,0.0,0.7087359477124184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,281,5972,True,-1.0,True,distance,hilbert,50,0.0,0.6254453333333331,1.0,0.0,0.0,0.0,0.0,0.3932,0.01997466666666667,0.0,0.0,0.0,0.0,0.23629066666666668,0.9142053333333332,0.0,50,0.0,0.5754253333333336,1.0,0.0,0.0,0.0,0.0,0.5934773333333331,0.9226240000000001,0.0,0.0,0.0,0.0,0.19645600000000002,0.32475600000000004,0.0,51,0.5185751633986927,0.34870588235294114,1.0,0.0,0.5436300653594772,0.0,0.0,0.7685411764705885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,284,6172,False,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6959786666666666,0.6308680000000002,0.0,0.0,0.0,0.0,0.5504599999999998,0.6961466666666669,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6929906666666666,0.8733306666666669,0.0,0.0,0.0,0.0,0.0,0.2265253333333333,0.0,41,0.0,0.0,1.0,0.0,0.6907430894308942,0.0,0.0,0.7561544715447154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,308,6313,True,-1.0,True,distance,hilbert,24,0.0,0.767811111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799333333333332,0.9799333333333332,0.0,50,0.0,0.804156,1.0,0.0,0.0,0.0,0.0,0.0,0.673352,0.0,0.0,0.0,0.0,0.17453866666666668,0.9553039999999998,0.0,51,0.8468483660130721,0.9162928104575163,1.0,0.0,0.0,0.0,0.0,0.8476209150326799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,309,6531,False,-1.0,True,distance,hilbert,50,0.0,0.6945173333333333,1.0,0.0,0.0,0.0,0.0,0.8635079999999998,0.4738706666666668,0.0,0.0,0.0,0.0,0.0,0.5192346666666668,0.0,50,0.0,0.6964053333333335,1.0,0.0,0.0,0.0,0.0,0.8827839999999998,0.41643199999999986,0.0,0.0,0.0,0.0,0.0,0.6098853333333335,0.0,51,0.44400000000000006,0.6408666666666667,1.0,0.0,0.904925490196078,0.0,0.0,0.3702888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,314,6541,False,1.0,False,distance,hilbert,50,0.0,0.8489453333333331,1.0,0.0,0.0,0.0,0.0,0.03290533333333332,0.7407466666666669,0.0,0.0,0.0,0.0,0.5704613333333335,0.8940133333333334,0.0,50,0.0,0.8761266666666668,1.0,0.0,0.0,0.0,0.0,0.05365066666666668,0.4713146666666669,0.0,0.0,0.0,0.0,0.0,0.9206733333333332,0.0,51,0.9227176470588232,0.8740196078431371,1.0,0.0,0.008564705882352943,0.0,0.0,0.5823503267973856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,326,6845,False,1.0,False,distance,hilbert,50,0.0,0.805713333333333,1.0,0.0,0.0,0.0,0.0,0.7977986666666668,0.7458866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.7615826666666665,1.0,0.0,0.0,0.0,0.0,0.7709253333333337,0.7458786666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.15052820512820514,0.0,1.0,0.0,0.737008547008547,0.0,0.0,0.7302256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,378,8004,False,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5948786666666666,0.6911266666666666,0.0,0.0,0.0,0.0,0.5311306666666666,0.27498666666666666,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.598152,0.8552440000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,1.0,0.0,0.6024588235294116,0.0,0.0,0.7359294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,391,8103,False,1.0,False,distance,hilbert,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44273873873873887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4760546666666666,0.7133453333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,1.0,0.0,0.5772130718954249,0.0,0.0,0.56180522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,395,8190,True,1.0,False,distance,hilbert,50,0.0,0.15061866666666665,1.0,0.0,0.0,0.0,0.0,0.7283306666666669,0.817732,0.0,0.0,0.0,0.0,0.45222799999999985,0.823992,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7321173333333333,0.8809373333333334,0.0,0.0,0.0,0.0,0.0,0.5717613333333332,0.0,51,0.0,0.5560130718954249,1.0,0.0,0.741843137254902,0.0,0.0,0.7446640522875818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,429,8553,True,-1.0,True,distance,hilbert,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.6068403100775194,1.0,0.0,0.0,0.0,0.0,0.294893023255814,0.21369922480620152,0.0,0.0,0.0,0.0,0.0,0.3984062015503875,0.0,51,0.5892183006535948,0.4654013071895424,1.0,0.0,0.7981398692810459,0.0,0.0,0.79460522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,447,9150,False,-1.0,True,distance,hilbert,50,0.0,0.6699893333333332,1.0,0.0,0.0,0.0,0.0,0.10082933333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.7187560000000001,0.0,50,0.0,0.7201933333333334,1.0,0.0,0.0,0.0,0.0,0.010489333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.5736413333333333,0.0,38,0.338221052631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,455,9335,False,-1.0,True,distance,hilbert,50,0.0,0.6967106666666666,1.0,0.0,0.0,0.0,0.0,0.6534306666666667,0.0014653333333333384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.7886920000000002,1.0,0.0,0.0,0.0,0.0,0.651032,0.057288000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.7008142857142856,0.0,1.0,0.0,0.6370301587301588,0.0,0.0,0.13593015873015876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,456,9195,False,1.0,False,distance,hilbert,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4099155555555555,0.0,0.0,0.0,0.0,0.0,0.6302474074074074,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013654666666666666,0.7311226666666667,0.0,0.0,0.0,0.0,0.0,0.6393133333333334,0.0,51,0.0,0.6478954248366013,1.0,0.0,0.26319607843137255,0.0,0.0,0.6316640522875818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,468,9630,False,1.0,False,distance,hilbert,50,0.0,0.40814666666666677,1.0,0.0,0.0,0.0,0.0,0.4972493333333333,0.5503506666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.5616266666666667,1.0,0.0,0.0,0.0,0.0,0.39258400000000004,0.41868666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3082410256410256,0.0,1.0,0.0,0.44420170940170944,0.0,0.0,0.23481196581196587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01,471,9612,False,-1.0,True,distance,hilbert,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8027253333333335,0.9173066666666666,0.0,0.0,0.0,0.0,0.5311106666666667,0.7332479999999998,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7998680000000001,0.8675493333333334,0.0,0.0,0.0,0.0,0.0,0.5125440000000001,0.0,51,0.2893202614379085,0.21053725490196074,1.0,0.0,0.7934026143790851,0.0,0.0,0.7329398692810456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
